x,y,amp,phase
0.076059708,0.476982748,0.00108624,148.026
0.071406825,0.482546961,0.00119592,155.412
0.066864511,0.487874938,0.00141454,159.504
0.062108316,0.493347312,0.00150419,165.264
0.057299558,0.498773026,0.00154472,170.532
0.052438238,0.504152083,0.00164581,171.63
0.047524355,0.509484455,0.00162054,168.942
0.042557909,0.514770088,0.00169135,170.79
0.037538901,0.520008902,0.00177766,168.792
0.032467331,0.52520079,0.00186897,167.1
0.027343198,0.530345623,0.00193883,159.066
0.022166503,0.535443248,0.00205351,153.312
0.016937245,0.540493491,0.00230671,149.538
0.011838431,0.545324444,0.00231005,147.762
0.006505861,0.550280966,0.00234295,139.638
0.001120728,0.555189468,0.00233485,137.658
-0.004316967,0.560049694,0.00231148,135.03
-0.009807225,0.564861375,0.00239135,133.092
-0.015350046,0.569624219,0.00223733,136.626
-0.020945429,0.57433792,0.00220515,140.028
-0.026593374,0.579002155,0.00207521,146.766
-0.032293882,0.583616583,0.00205137,152.526
-0.037847696,0.588024299,0.0020075,156.336
-0.043651516,0.592539779,0.00205804,162.18
-0.049507899,0.597004352,0.00202848,166.566
-0.055621539,0.601568875,0.00197221,168.162
-0.061584859,0.60592862,0.00177003,161.694
-0.067600742,0.610236192,0.00162459,153.162
-0.073669187,0.614491145,0.0014608,140.982
-0.079790195,0.618693017,0.00136567,129.51
-0.085963766,0.622841332,0.00137187,113.106
-0.092189898,0.626935603,0.00152088,103.38
-0.098468594,0.630975323,0.00164057,102.228
-0.104799852,0.634959976,0.00170875,97.986
-0.111183672,0.63888903,0.00185753,99.63
-0.117620055,0.642761936,0.00181652,104.472
-0.124109,0.646578136,0.00175024,109.344
-0.130650508,0.650337053,0.0017407,114.336
-0.137244579,0.654038098,0.00174809,118.398
-0.143891212,0.657680667,0.00176955,117.564
-0.150590407,0.661264142,0.00164796,112.95
-0.157342165,0.664787889,0.00159956,103.56
-0.164146485,0.668251259,0.00167394,90.912
-0.171003368,0.67165359,0.00177503,81.918
-0.178152008,0.675108287,0.0019982,73.134
-0.185115828,0.678384321,0.00205804,69.774
-0.192132211,0.681597208,0.00223829,68.064
-0.199201157,0.684746219,0.00224139,67.776
-0.206322664,0.687830612,0.00222684,68.16
-0.213496735,0.690849628,0.00201799,70.092
-0.220723368,0.693802487,0.00173593,70.134
-0.228002563,0.696688398,0.00153781,69.336
-0.235334321,0.699506546,0.00129677,66.822
-0.242718641,0.702256101,0.00126339,52.248
-0.250155524,0.704936215,0.00141168,34.956
-0.25764497,0.707546018,0.00170947,23.256
-0.265447984,0.710170881,0.00200154,16.926
-0.273044367,0.712634878,0.00230147,15.87
-0.280693313,0.715025808,0.00256516,13.83
-0.288394821,0.717342719,0.00261642,12.132
-0.296148891,0.71958464,0.00257851,11.088
-0.299993235,0.720922074,0.00251032,9.594
-0.30049784,0.725211311,0.00226118,7.434
-0.299663438,0.725759334,0.00243379,4.854
-0.292128624,0.723637229,0.002584,10.368
-0.284376367,0.721365231,0.00255753,11.256
-0.276676671,0.719018803,0.00217058,16.986
-0.269029538,0.716598907,0.00191618,19.854
-0.261434968,0.714106486,0.00161362,23.82
-0.254152154,0.711632057,0.00127984,36.42
-0.246403515,0.708907731,0.00117183,52.854
-0.238966632,0.706203178,0.00107885,67.716
-0.231582311,0.703429664,0.00128938,75.72
-0.224502498,0.700687145,0.00144721,79.98
-0.21722149,0.697780526,0.00166751,72.006
-0.209993044,0.694807394,0.00184274,69.066
-0.202817161,0.691768537,0.00197984,67.158
-0.195693841,0.68866473,0.00197555,67.632
-0.188380201,0.685386351,0.00188971,71.67
-0.181363819,0.682152719,0.00183321,73.884
-0.174399998,0.678856382,0.00161124,78.378
-0.16748874,0.675498046,0.00151373,89.13
-0.160630045,0.672078405,0.00156403,96.852
-0.153823912,0.668598134,0.00161052,109.548
-0.147070342,0.665057896,0.00168968,116.598
-0.140369334,0.661458337,0.00169636,115.188
-0.133264312,0.657545651,0.00171924,108.48
-0.126672054,0.653825354,0.00177551,109.566
-0.120132359,0.650047632,0.00175429,107.136
-0.113422469,0.646079841,0.00170422,100.29
-0.106989711,0.642187092,0.00163675,91.812
-0.100609516,0.638238662,0.00155474,93.69
-0.094281883,0.634235097,0.00148822,101.268
-0.087791368,0.630036025,0.0013609,110.484
-0.081570673,0.625921917,0.00137091,119.952
-0.075190783,0.621609586,0.0014999,136.848
-0.069077026,0.617387025,0.00161148,146.04
-0.06301583,0.613111885,0.00177503,155.112
-0.056800941,0.60863449,0.00197531,158.016
-0.050846683,0.604253793,0.00209667,163.62
-0.044944987,0.599821877,0.00211503,161.766
-0.038895098,0.595183684,0.00203659,154.29
-0.03310034,0.590648843,0.00201942,148.518
-0.027161075,0.585905026,0.00196506,145.098
-0.02127806,0.581108125,0.00205065,140.268
-0.015451296,0.576258537,0.00208642,137.388
-0.009872225,0.571520877,0.00216819,134.652
-0.004345717,0.566734665,0.00216152,133.44
0.001128228,0.561900211,0.00228263,136.89
0.006549611,0.55701781,0.00225927,140.472
0.011918431,0.552087736,0.00239135,146.28
0.017234689,0.547110249,0.00224449,150.576
0.022498385,0.54208559,0.002064,153.204
0.027709517,0.537013979,0.00192238,154.638
0.032868088,0.531895619,0.00186969,156.576
0.037974096,0.526730691,0.00175811,163.47
0.043027541,0.521519355,0.00165606,165.114
0.048028424,0.51626175,0.00162841,166.656
0.052976744,0.510957991,0.00150371,160.932
0.057872502,0.505608168,0.00156928,159.78
0.062715698,0.500212347,0.00153042,163.056
0.067506331,0.494770566,0.00139094,157.182
0.072244401,0.489282836,0.00133086,155.286
0.076929909,0.483749138,0.00111962,153.426
0.081562854,0.478169421,0.000984915,141.39
0.086143237,0.4725436,0.000763658,129.6
0.090671058,0.466871556,0.000583414,107.208
0.095146315,0.461153132,0.000601772,76.404
0.099569011,0.455388131,0.000632767,63.906
0.103939144,0.449576311,0.000717405,52.884
0.108404658,0.443514509,0.000832561,46.686
0.112667854,0.437606501,0.000743393,57.42
0.116878487,0.431650647,0.000788931,57.996
0.121036557,0.4256465,0.000731949,65.454
0.125142065,0.41959355,0.000704531,73.044
0.12919501,0.413491218,0.000639442,70.992
0.133195393,0.407338854,0.000624184,64.884
0.137143214,0.40113573,0.000564341,67.176
0.141038472,0.394881028,0.000604872,55.866
0.144881167,0.38857384,0.000659231,47.94
0.1486713,0.382213151,0.000564341,38.274
0.15240887,0.375797837,0.00064278,27.084
0.156093878,0.369326646,0.000586275,23.466
0.159726324,0.36279819,0.00054336,30.174
0.163306207,0.356210927,0.000423672,36.024
0.166833527,0.34956315,0.000403406,37.512
0.170308285,0.342852959,0.000416281,38.844
0.17373048,0.336078248,0.00038171,60.54
0.177100113,0.329236671,0.000489715,78.936
0.180417184,0.322325619,0.000576261,56.088
0.183681691,0.315342184,0.00062776,52.596
0.186893637,0.308283117,0.000765089,49.404
0.19005302,0.30114478,0.000818972,56.82
0.19315984,0.293923093,0.000904802,40.992
0.196214098,0.286613465,0.00102998,37.512
0.199215793,0.279210714,0.00106765,37.938
0.202164926,0.271708971,0.000886682,25.968
0.205061497,0.264101561,0.000786785,15.252
0.207905505,0.256380859,0.000806335,18.63
0.21069695,0.248538113,0.000907902,29.898
0.213435833,0.240563216,0.000983007,37.356
0.216122153,0.232444424,0.00102425,39.396
0.218755911,0.224167992,0.00126959,46.866
0.221337107,0.215717702,0.00150538,53.058
0.223865739,0.207074237,0.00183178,54.936
0.226106908,0.20001655,0.00176121,51.09
0.230854824,0.199719065,0.00184584,52.044
0.230960449,0.200280277,0.00149537,47.016
0.228588136,0.20874553,0.00161958,50.268
0.22607944,0.21731087,0.00152994,49.338
0.223518183,0.225691842,0.00129605,43.086
0.220904362,0.233906538,0.000951294,37.71
0.218237979,0.241970191,0.00085545,25.11
0.215519034,0.249895739,0.00083423,15.486
0.212747526,0.257694261,0.000884775,12.264
0.209923456,0.26537531,0.000907663,14.304
0.207046823,0.272947172,0.000922684,17.166
0.204117627,0.280417073,0.000994451,24.192
0.201135869,0.287791349,0.00105477,36.174
0.198101549,0.295075576,0.000948433,34.662
0.195014666,0.30227468,0.000958923,36.066
0.191875221,0.30939303,0.000743154,36.582
0.188683213,0.316434512,0.000578169,39.846
0.185438642,0.32340259,0.000458958,55.626
0.182141509,0.330300362,0.000403406,40.746
0.17867537,0.337364951,0.000281813,56.064
0.175271299,0.344127941,0.000198365,29.472
0.171814667,0.350828194,0.000314953,14.676
0.168305471,0.357467712,0.000361683,30.51
0.164867407,0.363822345,0.000429632,14.604
0.1612549,0.370347574,0.000461103,31.932
0.157589829,0.376816911,0.000540499,32.31
0.154001266,0.383011374,0.000599388,45.234
0.150102001,0.389593065,0.000624422,60.3
0.146279243,0.395902145,0.000743154,64.314
0.142269353,0.402374758,0.000700001,67.332
0.13847604,0.408367132,0.000713114,73.734
0.1343574,0.414736129,0.000842337,77.586
0.13032258,0.42084298,0.000787023,71.97
0.126235197,0.426901448,0.000809912,68.316
0.122095251,0.432912077,0.000830892,69.954
0.117902743,0.438875344,0.000780109,67.662
0.113657673,0.444791668,0.000748161,56.52
0.10936004,0.450661413,0.000659946,64.836
0.105160727,0.456284849,0.0006156,71.964
0.100759781,0.462063906,0.000651602,102.3
0.096306273,0.467797175,0.000740055,118.458
0.091643884,0.473680148,0.000908617,131.646
0.087083438,0.479320774,0.00117923,150.624
0.082310424,0.485108172,0.00140954,149.328
0.077643041,0.490656586,0.00158454,149.088
0.072923095,0.496159747,0.00164223,153.414
0.068150587,0.501617661,0.00168229,152.808
0.063158198,0.50721614,0.00174666,153.492
0.058278752,0.512581898,0.00163294,154.026
0.053346744,0.517902258,0.0016451,157.344
0.048362174,0.523177115,0.00166941,158.034
0.043150409,0.52858585,0.00169922,154.656
0.038058901,0.533767727,0.00182343,154.494
0.032914831,0.538903656,0.00184179,151.254
0.027718198,0.543993448,0.00206472,152.442
0.022287059,0.549209975,0.00211002,151.812
0.016983488,0.554205234,0.00210907,146.61
0.011627355,0.559153662,0.00211169,140.118
0.006031216,0.564223162,0.00209071,135.78
0.000568145,0.569075478,0.00209452,137.16
-0.004947488,0.573880108,0.00199701,136.632
-0.010515683,0.578636735,0.00188185,137.394
-0.016331198,0.583506519,0.00193668,138.456
-0.022006331,0.58816445,0.001894,142.524
-0.027734026,0.592773327,0.00194884,144.018
-0.033714541,0.597489111,0.001992,151.158
-0.039549174,0.601997014,0.00204135,156.06
-0.045640313,0.606607487,0.00207068,158.01
-0.051581884,0.611012734,0.00191427,156.24
-0.057576016,0.615366872,0.00175024,150.612
-0.063832156,0.619816892,0.00156689,144.546
-0.070144546,0.624211227,0.00132347,135.048
-0.076513185,0.62854935,0.00133253,121.362
-0.083153207,0.632972447,0.00123597,107.55
-0.089419215,0.637054775,0.00129319,97.818
-0.095956604,0.641220947,0.00147033,93.48
-0.10232955,0.64519267,0.00162817,95.358
-0.108755058,0.649109207,0.00161839,96.642
-0.115233128,0.652970001,0.00171495,102.69
-0.121763761,0.656774478,0.00179578,106.602
-0.128574901,0.660650258,0.00174356,112.116
-0.13544229,0.664464479,0.00178934,116.604
-0.142134236,0.668092406,0.00171901,113.028
-0.14911225,0.671783563,0.00160957,110.238
-0.155911133,0.675291211,0.00149108,96.39
-0.162762579,0.678738749,0.00150896,87.312
-0.169666586,0.682125504,0.00158335,78.648
-0.176863976,0.68556435,0.00175167,72.06
-0.183874921,0.688825306,0.00172854,67.242
-0.191182936,0.692132494,0.00178505,64.374
-0.198300819,0.695264678,0.00177599,65.724
-0.205719459,0.698437063,0.00169922,69.06
-0.212944279,0.701437368,0.00155474,76.212
-0.220221662,0.70437167,0.00132347,80.316
-0.227551607,0.707239168,0.00120259,84.144
-0.234934115,0.710039044,0.000958923,75.6
-0.242369186,0.712770462,0.000995882,55.272
-0.25011595,0.715523116,0.00106979,36.84
-0.257657958,0.718112597,0.00147248,24.672
-0.265252529,0.720630968,0.00179864,18.102
-0.272899661,0.723077315,0.0021949,16.158
-0.280599357,0.725450705,0.00244834,13.08
-0.288351615,0.727750183,0.00247909,11.76
-0.296156435,0.729974773,0.0024543,4.446
-0.300024529,0.731303078,0.0023699,3.018
-0.300511884,0.735581463,0.002342,5.43
-0.299668232,0.736129452,0.00238968,10.32
-0.292084419,0.7340235,0.00244619,13.014
-0.284013279,0.731689226,0.00241806,9.162
-0.276264646,0.729357168,0.0020857,13.134
-0.268568576,0.726951775,0.00191308,18.588
-0.260662436,0.724387271,0.00142074,29.7
-0.252812546,0.72174632,0.00107647,39.96
-0.245018907,0.719029923,0.000882152,51.426
-0.237538524,0.716333275,0.000906233,67.206
-0.229855509,0.713471332,0.00107146,77.19
-0.222228745,0.710536781,0.0011673,83.178
-0.21465823,0.707530538,0.00150109,81.93
-0.207143965,0.704453498,0.00155879,74.172
-0.199685951,0.701306537,0.00162268,66.072
-0.192530005,0.698198818,0.00164772,62.1
-0.185182616,0.694916831,0.00153423,67.698
-0.178133608,0.691680138,0.00150252,75.228
-0.170896843,0.6882663,0.00141097,83.256
-0.163716329,0.684786594,0.00140382,88.266
-0.156828633,0.681360991,0.0014937,96.576
-0.149758743,0.677753974,0.00153328,105.144
-0.142977986,0.674206696,0.0017283,113.508
-0.13624979,0.670600606,0.00177432,113.784
-0.129344901,0.666808957,0.00176526,114.276
-0.122496261,0.662955741,0.00172401,103.962
-0.115703871,0.659041632,0.00162149,97.434
-0.109191363,0.65520073,0.00155187,98.01
-0.102731418,0.651304123,0.00138903,96.366
-0.095884084,0.647077827,0.00126315,99.552
-0.089532889,0.643067755,0.00123573,98.604
-0.083017999,0.638862582,0.00127149,107.376
-0.076559359,0.634600198,0.00135732,119.478
-0.07015697,0.630281173,0.00151754,134.322
-0.064021462,0.626052795,0.00172067,144.84
-0.057729697,0.621623975,0.00198247,149.958
-0.051701127,0.617290457,0.00207235,148.584
-0.045519987,0.61275387,0.00215842,148.014
-0.039395098,0.608163228,0.00215174,146.436
-0.033326458,0.603519008,0.00217916,147.228
-0.027513575,0.598979103,0.00206567,146.592
-0.021753255,0.594389971,0.00197984,142.428
-0.015849615,0.589591208,0.00190092,138.498
-0.010002225,0.584740599,0.00188328,137.76
-0.004211086,0.579838546,0.00192095,138.816
0.001523804,0.574885433,0.00200917,142.92
0.007014062,0.570049233,0.00203945,143.4
0.012638326,0.564996755,0.00210716,145.752
0.018021647,0.56006514,0.00209977,145.836
0.023535286,0.55491458,0.00205232,152.424
0.028992676,0.549714595,0.00201346,151.254
0.034393816,0.54446546,0.00193287,153.078
0.039561449,0.539344816,0.00181723,151.344
0.044851963,0.533999743,0.00167323,147.906
0.050086228,0.528606214,0.0016482,149.478
0.055264243,0.523164418,0.00162555,150.786
0.060216188,0.517858292,0.00167275,147.954
0.065115571,0.512507345,0.00174595,150.966
0.069962391,0.507111684,0.00170399,149.166
0.074756649,0.501671388,0.00163437,147.252
0.079498345,0.496186513,0.001678,154.968
0.084348234,0.490465624,0.0015564,151.962
0.088982992,0.484890114,0.00129534,153.552
0.093722257,0.479075432,0.00108672,146.634
0.098250077,0.47340916,0.000842337,135.456
0.103032036,0.467302633,0.000678543,115.386
0.107602551,0.461344262,0.000609402,92.13
0.112116815,0.455337668,0.000630621,72.39
0.116427136,0.449485232,0.000709299,58.74
0.120684894,0.443587252,0.000803236,61.95
0.125034158,0.43743764,0.000867132,71.166
0.129327173,0.431238562,0.000925545,75.042
0.133563937,0.424989558,0.000900272,71.37
0.137606008,0.418900903,0.000770096,74.466
0.141868717,0.412339591,0.000766519,74.1
0.145802037,0.406151593,0.000863794,69.468
0.149815677,0.399698604,0.000736956,66.606
0.15364206,0.393410022,0.000626806,61.074
0.15741588,0.387070728,0.000502113,49.074
0.16126452,0.380458437,0.000427248,32.19
0.164931403,0.374012857,0.000358822,38.628
0.168669417,0.367288167,0.000298979,24.462
0.172229363,0.360731301,0.000206471,25.884
0.175736746,0.354117549,8.01E-05,33.126
0.179191566,0.347445254,0.000240565,28.998
0.182710206,0.340479313,0.000222207,59.514
0.186058088,0.333682014,0.000463488,59.952
0.189353409,0.326819928,0.000540975,50.046
0.192707049,0.319650328,0.000785593,47.028
0.195895431,0.312648262,0.000895265,40.086
0.199138446,0.305327399,0.00108505,33.774
0.202325211,0.29792396,0.00108815,30.876
0.205352281,0.290684618,0.00106693,30.528
0.208326789,0.283359396,0.00110055,23.7
0.211248734,0.275943156,0.000893835,12.93
0.214216124,0.268169192,0.000803236,1.974
0.217031132,0.260548927,0.00086141,10.77
0.219793577,0.252817313,0.00095034,15.654
0.22250346,0.244965584,0.000989206,21.96
0.225160781,0.236983607,0.00106264,33.654
0.227765538,0.228859582,0.00135709,41.706
0.230404803,0.220291196,0.00162268,46.056
0.232902624,0.211832792,0.00179411,48.828
0.235431263,0.202879877,0.00190545,50.196
0.2364524,0.200096886,0.00180746,50.076
0.241212316,0.199734375,0.00187803,44.58
0.241322504,0.200285677,0.00190855,45.996
0.23900794,0.208664015,0.00186992,44.424
0.236559057,0.217150091,0.00167084,44.304
0.233970418,0.225745062,0.0013125,38.466
0.231414597,0.233893339,0.00119234,28.668
0.228806214,0.241898551,0.000950817,24.684
0.226145269,0.249772807,0.000792269,11.256
0.223431761,0.257526492,0.000774626,1.17
0.220665691,0.265168568,0.000815395,-1.278
0.217748926,0.272964991,0.00085688,-0.432
0.214875918,0.280402975,0.000915769,11.262
0.211950348,0.287750081,0.00110126,19.206
0.208972215,0.295011535,0.00104357,32.034
0.205941519,0.302191956,0.0010922,33.21
0.202858262,0.309295443,0.000992544,32.616
0.199613372,0.316566797,0.000772957,41.52
0.196423177,0.323524599,0.000656608,48.87
0.193180419,0.330415366,0.000474693,45.924
0.189770529,0.337475961,0.000292541,59.652
0.186420834,0.344238066,0.000153304,94.362
0.183018576,0.350940212,7.25E-05,61.494
0.179443686,0.357812359,0.000140668,-3.936
0.175934491,0.364398095,0.000188828,0.306
0.172372733,0.370928989,0.000237466,33.612
0.168758412,0.377406403,0.00035453,43.17
0.165091529,0.383831557,0.000496391,49.614
0.161372084,0.390205553,0.000549797,65.034
0.157469069,0.396746556,0.000721935,74.526
0.153642687,0.403019411,0.000856642,77.178
0.149763741,0.4092438,0.000872854,78.87
0.145695727,0.415632573,0.000939373,75.318
0.141433018,0.422181348,0.00103427,82.368
0.137250628,0.428468253,0.000930313,75.624
0.133011988,0.434705912,0.000918631,77.292
0.128717099,0.440894791,0.000899319,76.932
0.124365959,0.447035296,0.000724081,82.29
0.119958569,0.453127774,0.000746731,82.41
0.115644624,0.45897179,0.000591997,106.326
0.111126609,0.464970617,0.000674728,127.272
0.106552345,0.470922138,0.000842575,140.136
0.10192183,0.476826507,0.00121141,150.048
0.097235065,0.482683834,0.00140191,147.786
0.092651058,0.488301271,0.00149108,150.852
0.087853668,0.494066263,0.00180817,152.802
0.083000028,0.499784327,0.00186969,149.748
0.078090139,0.505455437,0.00185371,144.258
0.073123999,0.511079533,0.0017953,143.592
0.068101609,0.516656528,0.00176144,144.984
0.06302297,0.52218631,0.00175548,144.288
0.058060149,0.527486755,0.00159646,145.554
0.052870885,0.532923251,0.00174928,146.094
0.04762537,0.538312048,0.00177694,147.102
0.042323605,0.543652935,0.00180651,149.124
0.036965591,0.548945681,0.00192428,153.528
0.031732708,0.554016005,0.00198199,152.118
0.026447263,0.559040863,0.00203635,150.582
0.020924248,0.564190867,0.00196673,150.042
0.015344983,0.569291626,0.00197627,146.946
0.009709469,0.574342811,0.00204898,147.69
0.004208336,0.579178177,0.0019312,146.226
-0.001730311,0.584295066,0.0019467,144.672
-0.007534575,0.589195394,0.00191475,142.236
-0.01339509,0.594044669,0.00187803,139.722
-0.019311855,0.598842478,0.00203373,139.26
-0.025284869,0.603588396,0.00209643,143.166
-0.031112252,0.608126374,0.00207855,142.908
-0.037195892,0.612768932,0.00221349,144.948
-0.043335781,0.617358242,0.00218011,146.502
-0.049531921,0.621893815,0.00199892,141.978
-0.055574991,0.626226651,0.00183512,138.48
-0.061881756,0.630655065,0.00160123,133.944
-0.068244771,0.635028211,0.00142766,128.448
-0.074664035,0.639345544,0.00127316,116.772
-0.08113955,0.643606503,0.0011716,107.898
-0.087452683,0.647671304,0.00120021,93.312
-0.094259329,0.651956989,0.00131489,93.402
-0.101126038,0.656180592,0.00146652,96.144
-0.107828428,0.660208198,0.00162936,99.282
-0.114360873,0.664045082,0.00174499,103.476
-0.121173888,0.667955226,0.00176502,107.952
-0.128043152,0.671804667,0.00183798,109.194
-0.134968667,0.675592727,0.00183988,110.508
-0.141950432,0.679318713,0.00177718,108.24
-0.148988446,0.682981915,0.00160862,100.962
-0.156082711,0.686581609,0.00149442,93.648
-0.163233226,0.690117053,0.00149823,83.388
-0.17043999,0.69358749,0.00143672,72.33
-0.177703005,0.696992148,0.00151802,70.554
-0.18502227,0.700330234,0.00153876,65.466
-0.192397784,0.703600941,0.0015359,67.206
-0.199829549,0.706803443,0.00146843,67.884
-0.207317563,0.709936897,0.00135995,78.294
-0.214609446,0.712899459,0.00128365,84.642
-0.222208086,0.715894587,0.00111843,83.97
-0.229862976,0.718818054,0.000995405,85.38
-0.237574115,0.721668942,0.000879291,68.79
-0.245081686,0.724354927,0.000985153,49.374
-0.253165144,0.727149201,0.00120211,30.804
-0.261045034,0.729776631,0.00165082,23.82
-0.26871573,0.732243807,0.00201871,19.254
-0.276706244,0.734719882,0.00234486,17.058
-0.284753009,0.737117453,0.00238301,13.392
-0.292856023,0.739435447,0.00242998,8.028
-0.300004824,0.741659861,0.00220086,4.668
-0.300281859,0.746135,0.00227858,9.366
-0.299622026,0.746475783,0.00236799,7.056
-0.291717519,0.744308964,0.00243498,10.152
-0.283595754,0.741988294,0.00239803,14.706
-0.275530239,0.739588232,0.0020559,22.314
-0.267787044,0.737193712,0.00176621,31.89
-0.259832154,0.734640614,0.00146271,39.018
-0.251933515,0.732011233,0.00115824,45.516
-0.244351632,0.729397929,0.00104905,51.702
-0.236563617,0.726621427,0.00100423,66.168
-0.228831852,0.723771554,0.00106955,88.008
-0.221156338,0.720849248,0.00122953,91.296
-0.213537073,0.71785543,0.00129438,84.042
-0.205974059,0.714790999,0.00135256,67.188
-0.198467294,0.711656837,0.00137115,63.768
-0.191016779,0.708453806,0.00137139,65.514
-0.183622515,0.705182752,0.00126076,77.796
-0.1762845,0.7018445,0.00126291,80.664
-0.169002735,0.698439859,0.00130511,87.156
-0.161777221,0.694969624,0.001328,94.884
-0.154607956,0.691434568,0.0015812,101.346
-0.147494941,0.687835453,0.00173236,109.458
-0.140438177,0.68417302,0.00181628,114.012
-0.133437662,0.680447999,0.00188733,111.882
-0.126493398,0.6766611,0.00183416,107.766
-0.119605383,0.672813021,0.00177599,102.09
-0.112773618,0.668904444,0.00161267,97.662
-0.105998104,0.664936036,0.00145746,100.614
-0.099278839,0.660908449,0.00117398,101.202
-0.092615824,0.65682232,0.00116492,101.85
-0.08600906,0.652678273,0.00112177,104.526
-0.079458545,0.648476916,0.00126887,111.678
-0.07296428,0.644218845,0.0014031,126.378
-0.066526266,0.63990464,0.0015812,133.266
-0.060144501,0.635534867,0.00180198,135.462
-0.053818987,0.631110077,0.00212385,137.328
-0.047549722,0.62663081,0.002239,139.488
-0.041336707,0.622097589,0.00237562,138.996
-0.035179943,0.617510924,0.00235273,141.678
-0.029079428,0.612871309,0.00215985,140.838
-0.023035163,0.608179226,0.00215913,139.458
-0.017047149,0.603435141,0.00198819,139.716
-0.010918627,0.598478769,0.00188685,140.712
-0.005044988,0.593630325,0.00178552,144.27
0.000772402,0.588731202,0.0017829,145.818
0.006533542,0.583781807,0.00182582,147.126
0.012238431,0.578782529,0.00193096,148.548
0.017887071,0.573733743,0.00186563,149.508
0.02347946,0.568635807,0.00205113,152.952
0.028831968,0.563661402,0.00200941,154.668
0.03449549,0.558293828,0.0019312,151.878
0.039739248,0.553225967,0.00188685,147.69
0.045108512,0.547936252,0.00180794,145.074
0.050421527,0.542598903,0.00166083,141.228
0.055678292,0.537214168,0.00172377,138.066
0.060878806,0.531782278,0.00172067,137.388
0.066023071,0.526303439,0.00176907,137.484
0.071111085,0.520777836,0.00182629,137.328
0.07614285,0.515205632,0.00185109,141.33
0.081118365,0.509586963,0.0018921,145.386
0.086037629,0.503921942,0.0019362,148.614
0.090900644,0.498210654,0.00186516,154.446
0.095707409,0.492453155,0.0016234,154.656
0.100457923,0.486649472,0.00141502,150.846
0.105152188,0.480799601,0.0011325,149.844
0.109790203,0.474903501,0.000947718,141.456
0.114371967,0.468961099,0.000777248,131.202
0.118897482,0.462972282,0.000697616,109.32
0.123366747,0.456936895,0.000727419,95.268
0.127779761,0.450854742,0.00083733,81.774
0.132136526,0.444725578,0.000861887,80.868
0.13643704,0.438549108,0.000950817,76.41
0.140681305,0.432324984,0.000996836,76.356
0.14486932,0.426052798,0.00103045,71.874
0.149001084,0.41973208,0.000986584,74.322
0.153076599,0.41336229,0.000910047,70.794
0.157095864,0.406942812,0.000751261,71.052
0.161058878,0.400472953,0.00069857,67.506
0.164965643,0.393951926,0.00055385,52.86
0.168688713,0.387598802,0.000422718,52.35
0.172359221,0.381196149,0.000351431,42.942
0.176100986,0.374519537,0.000180484,38.298
0.1797865,0.367787629,0.000106574,27.642
0.183415765,0.360999056,0.000114918,69.126
0.186870585,0.354381469,6.44E-05,19.134
0.190389225,0.347476826,0.000238181,49.65
0.193851615,0.340510445,0.000421764,55.164
0.197257754,0.33348021,0.000633243,43.422
0.200496887,0.326621398,0.000839714,44.076
0.203792402,0.319458419,0.00100375,40.392
0.207031667,0.312223716,0.00110913,33.18
0.210109487,0.305158882,0.00118757,34.182
0.213134745,0.298020574,0.00127555,26.94
0.216209009,0.290554782,0.000985153,17.928
0.219227024,0.283001615,0.000836138,-1.266
0.222090969,0.275612152,0.000833277,-4.29
0.224902352,0.268130576,0.000824217,-0.234
0.227755367,0.260287442,0.000911955,-4.98
0.230459812,0.252598276,0.00090218,3.972
0.233202202,0.24452394,0.0011313,16.338
0.23579971,0.236592927,0.00132633,28.272
0.238431475,0.228246323,0.00152493,35.826
0.240922045,0.220027157,0.00183941,39.36
0.243443185,0.211351976,0.0018971,42.906
0.245826818,0.202780139,0.00186349,44.658
0.246829829,0.200022864,0.00177789,42.552
0.251522051,0.199892881,0.00177217,41.796
0.251636739,0.200433676,0.00174309,41.286
0.249378175,0.20871942,0.00189353,39.996
0.246903911,0.217407438,0.00178886,32.934
0.244458653,0.225638561,0.00158621,28.554
0.241960832,0.233721136,0.00129581,19.668
0.239321568,0.241940211,0.00111509,4.476
0.236535234,0.250294417,0.00102354,-5.916
0.233874288,0.257992199,0.000905756,-9.318
0.231066274,0.265844972,0.000781063,-22.26
0.228202009,0.273593274,0.000720982,-5.436
0.225281495,0.281244022,0.000886921,4.248
0.222404862,0.288552702,0.000887159,10.5
0.219475666,0.295780682,0.00100256,19.584
0.216390152,0.3031775,0.00111151,32.85
0.213354019,0.310253912,0.00129748,40.518
0.210265323,0.317261117,0.00105286,36.666
0.207014809,0.324440297,0.000859264,42.042
0.203708044,0.331551557,0.000728372,39.618
0.200345029,0.338597528,0.000496391,56.766
0.196925765,0.345580561,0.000256063,62.82
0.193567007,0.352272981,0.000169755,69.75
0.190037117,0.359138167,0.00014639,75.096
0.186450978,0.365946036,9.20E-05,50.208
0.182808588,0.372698106,0.000155211,77.916
0.179109948,0.379395735,0.000351431,66.096
0.175481128,0.385819507,0.000409367,69.66
0.171671863,0.392413499,0.000595573,58.662
0.167806349,0.398956297,0.000764851,63.03
0.163884584,0.40544877,0.000828031,72.27
0.160040076,0.411677718,0.000985391,74.946
0.156007687,0.418073392,0.00103117,72.39
0.151919047,0.424420784,0.000951055,72.246
0.147774157,0.430720428,0.000953916,76.464
0.143573018,0.436972787,0.00102187,77.934
0.139315628,0.443178264,0.000853065,82.038
